Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,191016 16:26:59.864, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001, 5.000010, 3.341504, 0.063846,10.022976, 0.064707,-1.944796, 0.009298, 3.341504, 0.063846,10.022976, 0.062047,-1.805567, 0.009298, 2.455227, 0.063846,10.276068, 0.061001,-1.805567, 0.014670, 0.079208, 0.079426,14.581170,74.024481,99.766939, 0.079212, 0.088093,598393.223125,100.000000,74.024183,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001944,-10.375275,-0.024129,,,,,
Sing,USC,191016 16:27:16.962, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001, 3.999963, 3.194384, 0.076277, 9.084508, 0.071688,-2.113234, 0.005082, 3.194384, 0.076277, 9.084508, 0.068510,-1.980135, 0.005082, 2.552906, 0.076277, 9.285205, 0.067988,-1.980135, 0.009849, 0.079535, 0.079696,14.583475,74.086681,99.970147, 0.079536, 0.088268,599567.009375,100.000000,74.086327,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001993,-10.375275,-0.022352,,,,,
Sing,USC,191016 16:27:33.854, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001, 2.999973, 3.066399, 0.109015, 8.060367, 0.027728,-2.189632,-0.037544, 3.066399, 0.109015, 8.060367, 0.023186,-2.061866,-0.037544, 2.640354, 0.109015, 8.209803, 0.025119,-2.061866,-0.036280, 0.079652, 0.079788,14.582181,74.142247,100.049785, 0.079649, 0.088333,599893.041875,100.000000,74.142048,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001968,-10.375275,-0.020992,,,,,
Sing,USC,191016 16:27:50.853, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000000, 1.999973, 2.968955, 0.159632, 7.063407,-0.076023,-2.302339,-0.111048, 2.968955, 0.159632, 7.063407,-0.082674,-2.178632,-0.111048, 2.720640, 0.159632, 7.162719,-0.078748,-2.178632,-0.113866, 0.079706, 0.079879,14.583502,74.195189,100.086266, 0.079708, 0.088361,600072.804375,100.000000,74.194971,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001972,-10.375275,-0.020131,,,,,
Sing,USC,191016 16:28:07.761, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001, 0.999972, 2.856717, 0.195552, 6.098089,-0.097027,-2.384233,-0.142475, 2.856717, 0.195552, 6.098089,-0.105176,-2.265204,-0.142475, 2.749859, 0.195552, 6.147016,-0.102673,-2.265204,-0.144288, 0.079686, 0.079880,14.585967,74.242453,100.071992, 0.079687, 0.088345,599962.856875,100.000000,74.242204,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001972,-10.375275,-0.019407,,,,,
Sing,USC,191016 16:28:24.862, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001,-0.000015, 2.773563, 0.234845, 5.160176,-0.127812,-2.484915,-0.183728, 2.773563, 0.234845, 5.160176,-0.137598,-2.369351,-0.183728, 2.773564, 0.234845, 5.160175,-0.137598,-2.369351,-0.183728, 0.079651, 0.079803,14.584871,74.288222,100.058303, 0.079656, 0.088329,599766.755000,100.000000,74.287952,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002006,-10.375275,-0.019055,,,,,
Sing,USC,191016 16:28:41.868, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000000,-1.000015, 2.739216, 0.232107, 4.142726,-0.104559,-2.570067,-0.172252, 2.739216, 0.232107, 4.142726,-0.114230,-2.455933,-0.172252, 2.811100, 0.232107, 4.094289,-0.117219,-2.455933,-0.170232, 0.079602, 0.079751,14.584066,74.329505,100.036634, 0.079609, 0.088306,599508.775625,100.000000,74.329308,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001962,-10.375275,-0.018867,,,,,
Sing,USC,191016 16:28:58.965, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000000,-2.000001, 2.678411, 0.245038, 3.148908,-0.123474,-2.635559,-0.184491, 2.678411, 0.245038, 3.148908,-0.133684,-2.523959,-0.184491, 2.786674, 0.245038, 3.053514,-0.140041,-2.523959,-0.179713, 0.079562, 0.079747,14.582492,74.368961,100.013227, 0.079555, 0.088282,599212.062500,100.000000,74.368764,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001979,-10.375275,-0.018959,,,,,
Sing,USC,191016 16:29:15.963, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001,-3.000020, 2.692321, 0.268763, 2.118766,-0.164392,-2.738374,-0.201315, 2.692321, 0.268763, 2.118766,-0.175591,-2.626194,-0.201315, 2.799520, 0.268763, 1.974956,-0.185886,-2.626194,-0.191850, 0.079520, 0.079740,14.582068,74.406414,100.000752, 0.079524, 0.088268,599019.976875,100.000000,74.406187,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001962,-10.375275,-0.019141,,,,,
